id,text1,text2
ID-25727-REFERENCE-SYSTEM-BERT,"keributan nyaris terjadi di kantor pelni medan , sumatra utara .
pelayanan pelni dalam menjual tiket benar-benar mengecewakan ratusan calon penumpang .
","sistem penjualan tiket di kantor pelni jalan kratatau , medan , sumatra utara , berlangsung dengan tidak tertib dan semrawut .
ratusan calon pemudik kecewa dengan pelayanan pelni .
"
ID-25667-SYSTEM-REFERENCE-PG,"empat rekor baru terakhir yang akan dibukukan muri dan telah diuji di antaranya seorang balita bernama aulia valeda charnen yang dapat berjalan sejak usia tujuh bulan .
padahal umumnya bayi baru bisa berjalan pada usia 11 bulan .","sebelum tahun baru , muri menargetkan 1 . 000 rekor .
terakhir muri mencatat 600 rekor .
bila target tercapai muri akan membuat replika rekor-rekor tersebut .
"
ID-25667-REFERENCE-SYSTEM-PG,"sebelum tahun baru , muri menargetkan 1 . 000 rekor .
terakhir muri mencatat 600 rekor .
bila target tercapai muri akan membuat replika rekor-rekor tersebut .
","empat rekor baru terakhir yang akan dibukukan muri dan telah diuji di antaranya seorang balita bernama aulia valeda charnen yang dapat berjalan sejak usia tujuh bulan .
padahal umumnya bayi baru bisa berjalan pada usia 11 bulan ."
ID-25667-SYSTEM-REFERENCE-BERT,"museum rekor indonesia menargetkan 1 . 000 rekor sebelum tahun baru .
hingga saat ini telah 600 rekor yang dibukukan di antaranya seorang balita yang dapat berjalan sejak usia tujuh bulan .
","sebelum tahun baru , muri menargetkan 1 . 000 rekor .
terakhir muri mencatat 600 rekor .
bila target tercapai muri akan membuat replika rekor-rekor tersebut .
"
ID-25667-REFERENCE-SYSTEM-BERT,"sebelum tahun baru , muri menargetkan 1 . 000 rekor .
terakhir muri mencatat 600 rekor .
bila target tercapai muri akan membuat replika rekor-rekor tersebut .
","museum rekor indonesia menargetkan 1 . 000 rekor sebelum tahun baru .
hingga saat ini telah 600 rekor yang dibukukan di antaranya seorang balita yang dapat berjalan sejak usia tujuh bulan .
"
ID-26378-SYSTEM-REFERENCE-PG,"megawati berjanji akan menuntaskan masalah tersebut disisa masa jabatannya .
megawati mengungkapkan , indonesia belum mampu ke luar dari begitu banyak kesulitan .
"" syukur , rakyat indonesia memiliki daya tahan yang memadai , "" jelas megawati .","dalam pidato akhir tahun , presiden megawati menjelaskan , belum seluruh problem bangsa dapat dituntaskan .
tapi , perjalanan bangsa ke depan bukan tanpa harapan .
"
ID-26378-REFERENCE-SYSTEM-PG,"dalam pidato akhir tahun , presiden megawati menjelaskan , belum seluruh problem bangsa dapat dituntaskan .
tapi , perjalanan bangsa ke depan bukan tanpa harapan .
","megawati berjanji akan menuntaskan masalah tersebut disisa masa jabatannya .
megawati mengungkapkan , indonesia belum mampu ke luar dari begitu banyak kesulitan .
"" syukur , rakyat indonesia memiliki daya tahan yang memadai , "" jelas megawati ."
ID-26378-SYSTEM-REFERENCE-BERT,"presiden megawati mengakui , belum seluruh masalah di tanah air dapat dituntaskan , terutama problem yang diwariskan pemerintah masa silam .
secara umum kondisi kehidupan politik nasional sudah mulai stabil .
","dalam pidato akhir tahun , presiden megawati menjelaskan , belum seluruh problem bangsa dapat dituntaskan .
tapi , perjalanan bangsa ke depan bukan tanpa harapan .
"
ID-26378-REFERENCE-SYSTEM-BERT,"dalam pidato akhir tahun , presiden megawati menjelaskan , belum seluruh problem bangsa dapat dituntaskan .
tapi , perjalanan bangsa ke depan bukan tanpa harapan .
","presiden megawati mengakui , belum seluruh masalah di tanah air dapat dituntaskan , terutama problem yang diwariskan pemerintah masa silam .
secara umum kondisi kehidupan politik nasional sudah mulai stabil .
"
ID-20790-SYSTEM-REFERENCE-PG,"kejari musirawas didesak memecat kepala kejari musirawas , sumsel , karena diduga menjadi tersangka kasus penyuapan kepada anggota dprd setempat .
kejari musirawas menegaskan tak bisa menahan bupati .
alasannya , berita acara pemeriksaan kepolisian belum lengkap .","lantaran tak berani menahan bupati musirawas suprijono yoesoef , mahasiswa mendesak kejagung mencopot kepala kejari musirawas .
bupati diduga terlibat penyuapan terhadap anggota dprd setempat .
"
ID-20790-REFERENCE-SYSTEM-PG,"lantaran tak berani menahan bupati musirawas suprijono yoesoef , mahasiswa mendesak kejagung mencopot kepala kejari musirawas .
bupati diduga terlibat penyuapan terhadap anggota dprd setempat .
","kejari musirawas didesak memecat kepala kejari musirawas , sumsel , karena diduga menjadi tersangka kasus penyuapan kepada anggota dprd setempat .
kejari musirawas menegaskan tak bisa menahan bupati .
alasannya , berita acara pemeriksaan kepolisian belum lengkap ."
ID-20790-SYSTEM-REFERENCE-BERT,"puluhan mahasiswa mendesak kejari musirawas , sumsel , mencopot kepala kejari musirawas yusus abdullah karena tak berani menahan bupati suprijono yoesoef .
kasus penyuapan senilai rp 750 juta diduga melibatkan anggota dprd setempat .
","lantaran tak berani menahan bupati musirawas suprijono yoesoef , mahasiswa mendesak kejagung mencopot kepala kejari musirawas .
bupati diduga terlibat penyuapan terhadap anggota dprd setempat .
"
ID-20790-REFERENCE-SYSTEM-BERT,"lantaran tak berani menahan bupati musirawas suprijono yoesoef , mahasiswa mendesak kejagung mencopot kepala kejari musirawas .
bupati diduga terlibat penyuapan terhadap anggota dprd setempat .
","puluhan mahasiswa mendesak kejari musirawas , sumsel , mencopot kepala kejari musirawas yusus abdullah karena tak berani menahan bupati suprijono yoesoef .
kasus penyuapan senilai rp 750 juta diduga melibatkan anggota dprd setempat .
"
ID-22300-SYSTEM-REFERENCE-PG,"yayan , orang pertama yang menggandakan film itu dapat dibeli pada pedagang kaset kaki lima di bandung dan jakarta .
harganya , mencapai rp 50 ribu per keping .
tapi , awas akan berurusan dengan polisi .","dua mahasiswa dari perguruan tinggi berbeda di bandung , jawa barat , merekam adegan layaknya suami istri .
film itu kini beredar di bandung dan jakarta .
"
ID-22300-REFERENCE-SYSTEM-PG,"dua mahasiswa dari perguruan tinggi berbeda di bandung , jawa barat , merekam adegan layaknya suami istri .
film itu kini beredar di bandung dan jakarta .
","yayan , orang pertama yang menggandakan film itu dapat dibeli pada pedagang kaset kaki lima di bandung dan jakarta .
harganya , mencapai rp 50 ribu per keping .
tapi , awas akan berurusan dengan polisi ."
ID-22300-SYSTEM-REFERENCE-BERT,"seorang pengganda film mesum di bandung , jawa barat , harus berurusan dengan polisi .
tersangka adi dan nanda mengaku tak bersalah dalam kasus ini .
","dua mahasiswa dari perguruan tinggi berbeda di bandung , jawa barat , merekam adegan layaknya suami istri .
film itu kini beredar di bandung dan jakarta .
"
ID-22300-REFERENCE-SYSTEM-BERT,"dua mahasiswa dari perguruan tinggi berbeda di bandung , jawa barat , merekam adegan layaknya suami istri .
film itu kini beredar di bandung dan jakarta .
","seorang pengganda film mesum di bandung , jawa barat , harus berurusan dengan polisi .
tersangka adi dan nanda mengaku tak bersalah dalam kasus ini .
"
ID-17836-SYSTEM-REFERENCE-PG,"seluruh saudara perempuan itu berkumpul membicarakan pernikahan adik bungsunya , labibai muhamadah .
nailul , 36 tahun , adalah korban ledakan bom rakitan di jalan kedung sroko nomor 25 , surabaya , jawa timur .","nailul , korban tewas ledakan bom rakitan di surabaya sedang mempersiapkan pernikahan adik bungsunya .
tak ada firasafat buruk sebelumnya yang akan menimpa korban .
"
ID-17836-REFERENCE-SYSTEM-PG,"nailul , korban tewas ledakan bom rakitan di surabaya sedang mempersiapkan pernikahan adik bungsunya .
tak ada firasafat buruk sebelumnya yang akan menimpa korban .
","seluruh saudara perempuan itu berkumpul membicarakan pernikahan adik bungsunya , labibai muhamadah .
nailul , 36 tahun , adalah korban ledakan bom rakitan di jalan kedung sroko nomor 25 , surabaya , jawa timur ."
ID-17836-SYSTEM-REFERENCE-BERT,"keluarga korban ledakan bom rakitan di surabaya , jawa timur , akan berkumpul membicarakan pernikahan adik bungsunya .
keluarga korban berharap polisi segera mengusut tuntas pelaku pengeboman itu .
","nailul , korban tewas ledakan bom rakitan di surabaya sedang mempersiapkan pernikahan adik bungsunya .
tak ada firasafat buruk sebelumnya yang akan menimpa korban .
"
ID-17836-REFERENCE-SYSTEM-BERT,"nailul , korban tewas ledakan bom rakitan di surabaya sedang mempersiapkan pernikahan adik bungsunya .
tak ada firasafat buruk sebelumnya yang akan menimpa korban .
","keluarga korban ledakan bom rakitan di surabaya , jawa timur , akan berkumpul membicarakan pernikahan adik bungsunya .
keluarga korban berharap polisi segera mengusut tuntas pelaku pengeboman itu .
"
ID-15459-SYSTEM-REFERENCE-PG,"tim evaluasi haji telah menemukan sejumlah kelemahan penyelenggaraan ibadah haji tahun 2001 .
di antaranya tidak terpenuhinya prinsip keadilan bagi jamaah haji karena sistim yang bisa menyaring calon jamaah tidak ada .
buktinya , kata dia .","selama ini , tidak ada upaya mendahulukan mereka yang belum pernah menunaikan ibadah haji .
karena itu , sistem penyelenggaraan haji perlu dibuat .
"
ID-15459-REFERENCE-SYSTEM-PG,"selama ini , tidak ada upaya mendahulukan mereka yang belum pernah menunaikan ibadah haji .
karena itu , sistem penyelenggaraan haji perlu dibuat .
","tim evaluasi haji telah menemukan sejumlah kelemahan penyelenggaraan ibadah haji tahun 2001 .
di antaranya tidak terpenuhinya prinsip keadilan bagi jamaah haji karena sistim yang bisa menyaring calon jamaah tidak ada .
buktinya , kata dia ."
ID-15459-SYSTEM-REFERENCE-BERT,"penyelenggaraan haji harus mengutamakan untuk memberangkatkan calon jamaah yang belum pernah menunaikan ibadah haji .
sistem penyelenggaraan haji yang mampu menyaring jamaah yang akan diberangkatkan harus dibenahi .
","selama ini , tidak ada upaya mendahulukan mereka yang belum pernah menunaikan ibadah haji .
karena itu , sistem penyelenggaraan haji perlu dibuat .
"
ID-15459-REFERENCE-SYSTEM-BERT,"selama ini , tidak ada upaya mendahulukan mereka yang belum pernah menunaikan ibadah haji .
karena itu , sistem penyelenggaraan haji perlu dibuat .
","penyelenggaraan haji harus mengutamakan untuk memberangkatkan calon jamaah yang belum pernah menunaikan ibadah haji .
sistem penyelenggaraan haji yang mampu menyaring jamaah yang akan diberangkatkan harus dibenahi .
"
ID-15968-SYSTEM-REFERENCE-PG,"suparmin , anggota satuan pengamanan bank swasta asing di jakarta , ditangkap polisi setelah tertangkap mencuri sebuah mobil mewah milik perusahaan .
imbalan yang dijanjikan mencapai sebesar rp 25 juta .
imbalan yang dijanjikan mencapai rp 25 juta .","suparmin , satpam sebuah bank swasta di jakarta , nekat mencuri mobil perusahaan dengan imbalan rp 25 juta .
polisi tengah mengejar a siong yang diduga sebagai penadah barang curian itu .
"
ID-15968-REFERENCE-SYSTEM-PG,"suparmin , satpam sebuah bank swasta di jakarta , nekat mencuri mobil perusahaan dengan imbalan rp 25 juta .
polisi tengah mengejar a siong yang diduga sebagai penadah barang curian itu .
","suparmin , anggota satuan pengamanan bank swasta asing di jakarta , ditangkap polisi setelah tertangkap mencuri sebuah mobil mewah milik perusahaan .
imbalan yang dijanjikan mencapai sebesar rp 25 juta .
imbalan yang dijanjikan mencapai rp 25 juta ."
ID-15968-SYSTEM-REFERENCE-BERT,"suparmin , satpam sebuah bank swasta asing di jakarta bersama tiga rekannya ditangkap setelah tertangkap mencuri sebuah mobil mewah milik perusahaan .
polisi masih mencari a siong yang diduga sebagai penadah mobil curian .
","suparmin , satpam sebuah bank swasta di jakarta , nekat mencuri mobil perusahaan dengan imbalan rp 25 juta .
polisi tengah mengejar a siong yang diduga sebagai penadah barang curian itu .
"
ID-15968-REFERENCE-SYSTEM-BERT,"suparmin , satpam sebuah bank swasta di jakarta , nekat mencuri mobil perusahaan dengan imbalan rp 25 juta .
polisi tengah mengejar a siong yang diduga sebagai penadah barang curian itu .
","suparmin , satpam sebuah bank swasta asing di jakarta bersama tiga rekannya ditangkap setelah tertangkap mencuri sebuah mobil mewah milik perusahaan .
polisi masih mencari a siong yang diduga sebagai penadah mobil curian .
"
ID-16589-SYSTEM-REFERENCE-PG,"putri maestro almarhum popo iskandar itu ternyata mempunyai kepiawaian seperti sang ayah , di dunia seni lukis .
semua karya tersebut banyak mengambil ispirasi dari berbagai obyek nyata yang pernah dihadapinya .
mulai dari yang sekadar terlintas .","puteri maestro almarhum popo iskandar ternyata juga mempunyai kepiawaian seperti ayahnya dalam dunia seni lukis .
pelukis yang belajar sejak kecil itu menggelar pameran lukisan bertajuk imagery games .
"
ID-16589-REFERENCE-SYSTEM-PG,"puteri maestro almarhum popo iskandar ternyata juga mempunyai kepiawaian seperti ayahnya dalam dunia seni lukis .
pelukis yang belajar sejak kecil itu menggelar pameran lukisan bertajuk imagery games .
","putri maestro almarhum popo iskandar itu ternyata mempunyai kepiawaian seperti sang ayah , di dunia seni lukis .
semua karya tersebut banyak mengambil ispirasi dari berbagai obyek nyata yang pernah dihadapinya .
mulai dari yang sekadar terlintas ."
ID-16589-SYSTEM-REFERENCE-BERT,"putri mendiang popo iskandar itu menggelar pameran sekitar 50 lukisan bertajuk "" imagery games "" di seluruh ruangan lantai satu galeri popo iskandar di bandung , jabar .
seluruh lukisan itu diambil dari berbagai obyek nyata .
","puteri maestro almarhum popo iskandar ternyata juga mempunyai kepiawaian seperti ayahnya dalam dunia seni lukis .
pelukis yang belajar sejak kecil itu menggelar pameran lukisan bertajuk imagery games .
"
ID-16589-REFERENCE-SYSTEM-BERT,"puteri maestro almarhum popo iskandar ternyata juga mempunyai kepiawaian seperti ayahnya dalam dunia seni lukis .
pelukis yang belajar sejak kecil itu menggelar pameran lukisan bertajuk imagery games .
","putri mendiang popo iskandar itu menggelar pameran sekitar 50 lukisan bertajuk "" imagery games "" di seluruh ruangan lantai satu galeri popo iskandar di bandung , jabar .
seluruh lukisan itu diambil dari berbagai obyek nyata .
"
ID-14274-SYSTEM-REFERENCE-PG,"menteri koordinator bidang politik , sosial , dan keamanan agum gumelar mengaku belum pernah diberi tahu presiden abdurahman wahid mengenai kelanjutan maklumat .
agum akan mempelajari terlebih dahulu .
agum akan mempelajari dekrit pembubaran parlemen .","agum gumelar menegaskan bakal mengelak bila penunjukan dirinya sebagai menko polsoskam untuk memperlancar presiden wahid mengeluarkan dekrit .
agum berjanji akan mempelajari isi maklumat tersebut .
"
ID-14274-REFERENCE-SYSTEM-PG,"agum gumelar menegaskan bakal mengelak bila penunjukan dirinya sebagai menko polsoskam untuk memperlancar presiden wahid mengeluarkan dekrit .
agum berjanji akan mempelajari isi maklumat tersebut .
","menteri koordinator bidang politik , sosial , dan keamanan agum gumelar mengaku belum pernah diberi tahu presiden abdurahman wahid mengenai kelanjutan maklumat .
agum akan mempelajari terlebih dahulu .
agum akan mempelajari dekrit pembubaran parlemen ."
ID-14274-SYSTEM-REFERENCE-BERT,"menko polkam agum gumelar mengaku belum pernah diberi tahu presiden abdurrahman wahid mengenai kelanjutan maklumat .
ia akan mempelajari terlebih dahulu , apakah isi maklumat masih relevan bila dilimpahkan kepada dirinya .
","agum gumelar menegaskan bakal mengelak bila penunjukan dirinya sebagai menko polsoskam untuk memperlancar presiden wahid mengeluarkan dekrit .
agum berjanji akan mempelajari isi maklumat tersebut .
"
ID-14274-REFERENCE-SYSTEM-BERT,"agum gumelar menegaskan bakal mengelak bila penunjukan dirinya sebagai menko polsoskam untuk memperlancar presiden wahid mengeluarkan dekrit .
agum berjanji akan mempelajari isi maklumat tersebut .
","menko polkam agum gumelar mengaku belum pernah diberi tahu presiden abdurrahman wahid mengenai kelanjutan maklumat .
ia akan mempelajari terlebih dahulu , apakah isi maklumat masih relevan bila dilimpahkan kepada dirinya .
"
ID-21081-SYSTEM-REFERENCE-PG,"sekitar 330 ribu prajurit tni yang tersebar di wilayah indonesia masih belum memiliki peralatan yang memadai .
dana yang diperoleh untuk memenuhi kebutuhan pemeliharaan peralatan dari anggaran pendapatan dan belanja negara hanya 11 persen .","kemampuan profesionalisme prajurit tni masih belum ditunjang dengan peralatan yang memadai .
pencabutan embargo senjata dari as akan diprioritaskan untuk pemeliharaan peralatan tempur .
"
